reporting_date,seller_type,payment_type,rto_type,rto_reason,last_undelivery_status,LPD_Bucket,rto_count,total_shipment_count
20260418,RPS,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,4,125
20260418,RPS,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,3,125
20260418,RPS,prepaid,ZRTO,ZRTO_others,,Breach,2,28
20260418,RPS,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,125
20260418,RPS,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_NonServiceablePincode,Breach,1,125
20260418,RPS,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_NonServiceablePincode,Breach,1,125
20260418,RPS,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,28
20260418,RPS,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,RTO On/Before LPD,1,125
20260418,RTA,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,2,16
20260418,RTA,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,2,16
20260418,RTA,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,16
20260418,RTA,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,16
20260418,RTA,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_SameStateMisroute,Breach,1,14
20260418,RTA,cod,ZRTO,ZRTO_others,,Breach,1,16
20260418,SAW,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,17
20260418,SBB,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,29,128
20260418,SBB,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,12,128
20260418,SBB,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,6,128
20260418,SBB,cod,ZRTO,ZRTO_others,,Breach,5,128
20260418,SBB,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,4,128
20260418,SBB,prepaid,ZRTO,ZRTO_others,,Breach,3,81
20260418,SBB,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,3,128
20260418,SBB,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,3,128
20260418,SBB,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,3,128
20260418,SBB,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,2,128
20260418,SBB,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,128
20260418,SBB,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,128
20260418,SBB,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_SameStateMisroute,Breach,1,128
20260418,SBB,prepaid,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,1,81
20260418,SBB,prepaid,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,81
20260418,SCL,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,1,2
20260418,SDL,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,7444,66192
20260418,SDL,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,3900,66192
20260418,SDL,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,3035,66192
20260418,SDL,cod,ZRTO,ZRTO_others,,Breach,1774,66192
20260418,SDL,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1431,66192
20260418,SDL,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,577,66192
20260418,SDL,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,387,66192
20260418,SDL,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,353,66192
20260418,SDL,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,345,66192
20260418,SDL,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,235,66192
20260418,SDL,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,192,66192
20260418,SDL,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,157,66192
20260418,SDL,prepaid,ZRTO,ZRTO_others,,Breach,124,12048
20260418,SDL,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,102,66192
20260418,SDL,prepaid,ZRTO,ZRTO_others,,RTO On/Before LPD,102,12048
20260418,SDL,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,76,66192
20260418,SDL,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,66,12048
20260418,SDL,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,57,66192
20260418,SDL,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_SameStateMisroute,Breach,55,66192
20260418,SDL,cod,ZRTO,ZRTO_OSM,Undelivered_OtherStateMisroute,Breach,49,66192
20260418,SDL,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,49,66192
20260418,SDL,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,44,12048
20260418,SDL,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,34,12048
20260418,SDL,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,RTO On/Before LPD,30,66192
20260418,SDL,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_NonServiceablePincode,Breach,29,66192
20260418,SDL,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,22,12048
20260418,SDL,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,Breach,21,66192
20260418,SDL,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_SameStateMisroute,Breach,21,66192
20260418,SDL,cod,ZRTO,ZRTO_others,,RTO On/Before LPD,20,66192
20260418,SDL,prepaid,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,19,12048
20260418,SDL,prepaid,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,17,12048
20260418,SDL,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_OtherStateMisroute,Breach,15,66192
20260418,SDL,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,RTO On/Before LPD,15,66192
20260418,SDL,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,RTO On/Before LPD,14,66192
20260418,SDL,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_Shipment_Damage,Breach,14,66192
20260418,SDL,cod,ZRTO,ZRTO_others,Undelivered_UntraceableFromHub,Breach,10,66192
20260418,SDL,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,9,12048
20260418,SDL,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,8,12048
20260418,SDL,cod,Non_ZRTO,Non_ZRTO_Others,,RTO On/Before LPD,8,66192
20260418,SDL,prepaid,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,6,12048
20260418,SDL,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,6,12048
20260418,SDL,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,RTO On/Before LPD,5,66192
20260418,SDL,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,Breach,5,12048
20260418,SDL,cod,Non_ZRTO,Attempt_1_or_2,,RTO On/Before LPD,5,66192
20260418,SDL,prepaid,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,5,12048
20260418,SDL,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,RTO On/Before LPD,5,66192
20260418,SDL,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_NonServiceablePincode,Breach,4,66192
20260418,SDL,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_SameStateMisroute,Breach,4,66192
20260418,SDL,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,RTO On/Before LPD,3,66192
20260418,SDL,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_SameStateMisroute,Breach,3,12048
20260418,SDL,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,Breach,3,66192
20260418,SDL,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,3,12048
20260418,SDL,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,3,12048
20260418,SDL,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_UntraceableFromHub,Breach,2,66192
20260418,SDL,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,RTO On/Before LPD,2,66192
20260418,SDL,cod,Non_ZRTO,Non_ZRTO_Others,,Breach,2,66192
20260418,SDL,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,2,12048
20260418,SDL,prepaid,ZRTO,ZRTO_OSM,Undelivered_OtherStateMisroute,Breach,2,12048
20260418,SDL,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_UntraceableFromHub,Breach,2,66192
20260418,SDL,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_OtherStateMisroute,Breach,2,66192
20260418,SDL,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,RTO On/Before LPD,1,66192
20260418,SDL,prepaid,Non_ZRTO,Attempt_GTE3_Other,Undelivered_SameStateMisroute,Breach,1,12048
20260418,SDL,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,RTO On/Before LPD,1,12048
20260418,SDL,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,RTO On/Before LPD,1,66192
20260418,SDL,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,RTO On/Before LPD,1,12048
20260418,SDL,cod,ZRTO,ZRTO_SSM,Undelivered_UntraceableFromHub,Breach,1,66192
20260418,SDL,cod,ZRTO,ZRTO_NSS,Undelivered_UntraceableFromHub,Breach,1,66192
20260418,SDL,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,66192
20260418,SDL,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_UntraceableFromHub,Breach,1,12048
20260418,SDL,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,RTO On/Before LPD,1,66192
20260418,SDL,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_Incomplete_Address,Breach,1,66192
20260418,SDL,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,RTO On/Before LPD,1,66192
20260418,SEH,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,32,154
20260418,SEH,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,20,154
20260418,SEH,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,16,154
20260418,SEH,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,11,154
20260418,SEH,cod,ZRTO,ZRTO_others,,Breach,5,154
20260418,SEH,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,3,154
20260418,SEH,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,3,154
20260418,SEH,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,1,24
20260418,SEH,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,154
20260418,SEH,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_SameStateMisroute,Breach,1,154
20260418,SEH,cod,ZRTO,ZRTO_others,,RTO On/Before LPD,1,154
20260418,SEH,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,1,154
20260418,SEH,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,154
20260418,SEH,prepaid,ZRTO,ZRTO_others,,Breach,1,24
20260418,SHC,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,4,33
20260418,SHC,prepaid,ZRTO,ZRTO_others,,Breach,3,42
20260418,SHC,cod,ZRTO,ZRTO_others,,Breach,3,33
20260418,SHC,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,2,33
20260418,SHC,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,2,33
20260418,SHC,prepaid,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,42
20260418,SHC,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,1,33
20260418,SHC,prepaid,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,42
20260418,SHC,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,33
20260418,SHC,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,33
20260418,SHC,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,33
20260418,SHD,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,26
20260418,SHO,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,2,12
20260418,SHO,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,12
20260418,SHO,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,21
20260418,SHO,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,12
20260418,SHO,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,12
20260418,SHS,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,1
20260418,SHT,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,2
20260418,SHY,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,6
20260418,SHY,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,12
20260418,SII,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,26
20260418,SII,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,6
20260418,SIS,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,34,100
20260418,SIS,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,16,100
20260418,SIS,cod,ZRTO,ZRTO_others,,Breach,8,100
20260418,SIS,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,7,100
20260418,SIS,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,6,100
20260418,SIS,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,6,100
20260418,SIS,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,2,100
20260418,SIS,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,100
20260418,SIS,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,3
20260418,SIS,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,100
20260418,SLS,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,40,143
20260418,SLS,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,25,143
20260418,SLS,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,18,143
20260418,SLS,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,10,143
20260418,SLS,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,3,143
20260418,SLS,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,3,143
20260418,SLS,cod,ZRTO,ZRTO_others,,Breach,3,143
20260418,SLS,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,2,143
20260418,SLS,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,143
20260418,SLS,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,1,143
20260418,SLS,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,1,143
20260418,SLT,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,2,37
20260418,SLT,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,37
20260418,SLT,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,1,37
20260418,SLT,cod,ZRTO,ZRTO_others,,Breach,1,37
20260418,SLT,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,37
20260418,SME,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,6,25
20260418,SME,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,5,25
20260418,SME,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,3,25
20260418,SME,cod,ZRTO,ZRTO_others,,Breach,2,25
20260418,SME,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,25
20260418,SME,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,25
20260418,SMP,cod,ZRTO,ZRTO_others,,Breach,1,4
20260418,SMP,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,1,4
20260418,SMP,prepaid,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,4
20260418,SMP,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,4
20260418,SMP,prepaid,ZRTO,ZRTO_others,,Breach,1,4
20260418,SMR,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,52
20260418,SNI,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,6,40
20260418,SNI,cod,ZRTO,ZRTO_others,,Breach,2,40
20260418,SNI,prepaid,ZRTO,ZRTO_others,,RTO On/Before LPD,1,77
20260418,SNI,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,77
20260418,SNI,prepaid,ZRTO,ZRTO_others,,Breach,1,77
20260418,SNI,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,40
20260418,SOS,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,11,84
20260418,SOS,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,9,84
20260418,SOS,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,4,84
20260418,SOS,cod,ZRTO,ZRTO_others,,Breach,3,84
20260418,SOS,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,3,84
20260418,SOS,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,2,84
20260418,SOS,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,1,84
20260418,SOS,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,59
20260418,SOS,cod,ZRTO,ZRTO_OSM,Undelivered_OtherStateMisroute,Breach,1,84
20260418,SOS,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,84
20260418,SOS,prepaid,Non_ZRTO,Attempt_GTE3_Other,Undelivered_Incomplete_Address,Breach,1,59
20260418,SPB,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,105,636
20260418,SPB,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,53,636
20260418,SPB,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,47,636
20260418,SPB,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,35,636
20260418,SPB,cod,ZRTO,ZRTO_others,,Breach,22,636
20260418,SPB,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,14,636
20260418,SPB,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,4,636
20260418,SPB,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,4,636
20260418,SPB,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,4,636
20260418,SPB,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,3,636
20260418,SPB,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_NonServiceablePincode,Breach,3,636
20260418,SPB,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,3,636
20260418,SPB,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,3,636
20260418,SPB,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,51
20260418,SPB,cod,ZRTO,ZRTO_SSM,Undelivered_Request_For_Reschedule,Breach,1,636
20260418,SPI,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,2,5
20260418,SPI,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,5
20260418,SPI,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,5
20260418,SPK,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,1
20260418,SPO,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,43,133
20260418,SPO,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,12,133
20260418,SPO,prepaid,ZRTO,ZRTO_others,,Breach,12,327
20260418,SPO,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,6,133
20260418,SPO,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,5,133
20260418,SPO,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,2,133
20260418,SPO,cod,ZRTO,ZRTO_others,,Breach,2,133
20260418,SPO,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,2,133
20260418,SPO,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,133
20260418,SPO,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,327
20260418,SPO,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_NonServiceablePincode,Breach,1,133
20260418,SPO,prepaid,ZRTO,ZRTO_SSM,Undelivered_Request_For_Reschedule,Breach,1,327
20260418,SPO,prepaid,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,327
20260418,SPO,prepaid,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,327
20260418,SPO,prepaid,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,327
20260418,SPO,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,327
20260418,SPO,cod,ZRTO,ZRTO_Damage,Undelivered_Request_For_Reschedule,Breach,1,133
20260418,SPO,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,RTO On/Before LPD,1,133
20260418,SPO,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,327
20260418,SPY,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,127,573
20260418,SPY,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,52,573
20260418,SPY,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,32,573
20260418,SPY,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,32,573
20260418,SPY,cod,ZRTO,ZRTO_others,,Breach,29,573
20260418,SPY,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,7,573
20260418,SPY,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,6,573
20260418,SPY,prepaid,ZRTO,ZRTO_others,,Breach,5,451
20260418,SPY,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,5,573
20260418,SPY,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,5,573
20260418,SPY,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,3,573
20260418,SPY,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,3,451
20260418,SPY,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_NonServiceablePincode,Breach,2,573
20260418,SPY,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,2,573
20260418,SPY,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,RTO On/Before LPD,1,573
20260418,SPY,prepaid,ZRTO,ZRTO_OSM,Undelivered_OtherStateMisroute,Breach,1,451
20260418,SPY,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,451
20260418,SPY,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,1,573
20260418,SPY,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,451
20260418,SPY,prepaid,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,451
20260418,SRS,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1752,9634
20260418,SRS,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,814,9634
20260418,SRS,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,496,9634
20260418,SRS,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,382,9634
20260418,SRS,cod,ZRTO,ZRTO_others,,Breach,293,9634
20260418,SRS,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,113,9634
20260418,SRS,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,86,9634
20260418,SRS,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,83,9634
